x,y,out003_land_imperviousness_density_change_2024pr,out009_tree_cover_density_2024pr,out010_tree_cover_density_change_2024pr,out011_grassland_2024pr,out012_grassland_change_2024pr,out017_land_use_and_cover_nature_2k_2024pr,out040_plant_phenology_index_total_productivity_2024pr,out057_temperature_avg_absolute_change_2024pr_rcp85,out058_potential_evapotranspiration_relative_change_2024pr_rcp85,out059_precipitation_cum_relative_change_2024pr_rcp85,out065_number_species_cum_all_2024pr,out147_land_use_and_cover_change_2024pr,reconstruction_log_probability,percentile
10.32125,43.89725,-0.037001044,-0.746398608,0,1,-1,0,-0.088563918,1.474001389,1.522612762,-0.772747889,-2.085335212,0,-6.279812813,"0p-25p"
10.26025,43.89675,-0.037001044,-0.746398608,0,1,-1,0,0.391746552,0.281235593,1.297500908,-1.456342236,-1.190042447,0,-6.114357471,"0p-25p"
10.26675,43.89675,-0.037001044,1.707174038,0,0,0,0,1.106494145,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.633582115,"0p-25p"
10.26725,43.89675,-0.037001044,1.733843306,0,0,0,0,1.513900273,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.705471516,"0p-25p"
10.26775,43.89675,-0.037001044,1.547158431,0,0,0,0,1.259450086,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.655587196,"0p-25p"
10.26825,43.89675,-0.037001044,-0.746398608,0,1,-1,0,-0.317997939,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.862546921,"0p-25p"
10.26925,43.89675,-0.037001044,1.653835502,0,0,0,0,2.301552208,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.851949692,"0p-25p"
10.27025,43.89675,-0.037001044,-0.746398608,0,1,-1,0,0.569003868,0.281235593,1.297500908,-1.456342236,0.17922884,0,-6.21775341,"0p-25p"
10.27075,43.89675,-0.037001044,-0.746398608,0,1,-1,0,-0.270824554,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.88058567,"0p-25p"
10.27425,43.89675,-0.037001044,1.413812091,0,0,0,0,1.310911782,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.553360462,"0p-25p"
10.27775,43.89675,-0.037001044,1.493819895,0,0,0,0,1.12650699,0.281235593,1.297500908,-1.456342236,0.389885961,0,-5.525155067,"0p-25p"
10.27825,43.89675,-0.037001044,1.547158431,0,0,0,0,1.370950754,0.281235593,1.297500908,-1.456342236,0.442550241,0,-5.609237671,"0p-25p"
10.27875,43.89675,-0.037001044,-0.746398608,0,1,0,0,0.749120349,0.281235593,1.297500908,-1.456342236,0.442550241,0,-5.97160387,"0p-25p"
10.27925,43.89675,-0.037001044,-0.746398608,0,1,0,0,-0.567444805,0.281235593,1.297500908,-1.456342236,0.442550241,0,-5.778977394,"0p-25p"
10.28025,43.89675,-0.037001044,-0.746398608,0,1,-1,0,-1.02059479,0.281235593,1.297500908,-1.456342236,-1.032049606,0,-5.885240555,"0p-25p"
10.28075,43.89675,-0.037001044,-0.746398608,0,1,0,0,1.092199193,0.281235593,1.297500908,-1.456342236,0.337221681,0,-6.042472839,"0p-25p"
10.28125,43.89675,-0.037001044,-0.746398608,0,1,0,0,1.822671102,0.281235593,1.297500908,-1.456342236,0.337221681,0,-6.300417423,"0p-25p"
10.28175,43.89675,-0.037001044,-0.746398608,0,1,0,0,-0.177192576,0.281235593,1.297500908,-1.456342236,-0.452742523,0,-5.911977291,"0p-25p"
10.28225,43.89675,-0.037001044,-0.746398608,0,1,0,0,1.065038654,0.281235593,1.297500908,-1.456342236,-0.452742523,0,-6.091388702,"0p-25p"
10.28275,43.89675,-0.037001044,-0.746398608,0,1,0,0,1.568220916,0.281235593,1.297500908,-1.456342236,-0.452742523,0,-6.195390224,"0p-25p"
10.28325,43.89675,-0.037001044,-0.746398608,0,1,0,0,0.104417932,0.281235593,1.297500908,-1.456342236,-0.505406804,0,-5.903470993,"0p-25p"
10.29325,43.89675,-0.037001044,-0.746398608,0,1,0,0,0.014359692,1.474001389,1.522612762,-0.772747889,-1.71668525,0,-6.375127316,"0p-25p"
10.29375,43.89675,-0.037001044,-0.746398608,0,1,-1,0,0.084404978,1.474001389,1.522612762,-0.772747889,-1.71668525,0,-6.193025589,"0p-25p"
10.29425,43.89675,-0.037001044,1.013773073,0,0,0,0,1.483880787,1.474001389,1.522612762,-0.772747889,-1.71668525,0,-5.746979713,"0p-25p"
10.29525,43.89675,-0.037001044,-0.746398608,0,1,-1,0,0.353150008,1.474001389,1.522612762,-0.772747889,-1.71668525,0,-6.425347328,"0p-25p"
10.29725,43.89675,-0.037001044,-0.746398608,0,1,0,0,-0.038531586,1.474001389,1.522612762,-0.772747889,-2.348656613,0,-6.379689217,"0p-25p"
10.31725,43.89675,-0.037001044,-0.746398608,0,1,-1,0,-0.431642762,1.474001389,1.522612762,-0.772747889,-1.927342371,0,-6.294948578,"0p-25p"
10.31775,43.89675,-0.037001044,1.520489163,0,0,0,0,0.984987054,1.474001389,1.522612762,-0.772747889,-1.927342371,0,-5.982347012,"0p-25p"
10.25475,43.89625,-0.037001044,-0.746398608,0,1,-1,0,-0.638919564,0.281235593,1.297500908,-1.456342236,-1.190042447,0,-6.050039768,"0p-25p"
10.25525,43.89625,-0.037001044,-0.746398608,0,1,0,0,0.027225171,0.281235593,1.297500908,-1.456342236,-1.242706728,0,-6.132826805,"0p-25p"
10.26025,43.89625,-0.037001044,-0.746398608,0,1,-1,0,-0.321571677,0.281235593,1.297500908,-1.456342236,-1.242706728,0,-6.023358345,"0p-25p"
10.26575,43.89625,-0.037001044,1.760512574,0,0,0,0,1.13079552,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.672351837,"0p-25p"
10.26625,43.89625,-0.037001044,1.653835502,0,0,0,0,0.987846001,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.642780304,"0p-25p"
10.26675,43.89625,-0.037001044,1.920528181,0,0,0,0,1.385245706,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.757061005,"0p-25p"
10.26725,43.89625,-0.037001044,1.81385111,0,0,0,0,0.517541954,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.591889858,"0p-25p"
10.26775,43.89625,-0.037001044,1.733843306,0,0,0,0,1.320918423,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.709273338,"0p-25p"
10.26825,43.89625,-0.037001044,1.493819895,0,0,0,0,1.629689252,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.638184071,"0p-25p"
10.26875,43.89625,-0.037001044,-0.746398608,0,1,-1,0,1.067897601,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.991630554,"0p-25p"
10.26925,43.89625,-0.037001044,-0.746398608,0,1,-1,0,-0.331578099,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.863494873,"0p-25p"
10.27375,43.89625,-0.037001044,-0.746398608,0,1,-1,0,1.641125257,0.281235593,1.297500908,-1.456342236,0.12656456,0,-6.266678333,"0p-25p"
10.27425,43.89625,-0.037001044,1.440481359,0,0,0,0,1.506752797,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.620248795,"0p-25p"
10.27675,43.89625,-0.037001044,1.547158431,0,0,0,0,3.156390154,0.281235593,1.297500908,-1.456342236,0.2845574,0,-5.94877243,"0p-25p"
10.27725,43.89625,-0.037001044,1.387142823,0,0,0,0,3.172114689,0.281235593,1.297500908,-1.456342236,0.2845574,0,-5.940229893,"0p-25p"
10.27775,43.89625,-0.037001044,-0.746398608,0,1,-1,0,0.138725839,0.281235593,1.297500908,-1.456342236,0.2845574,0,-5.886317253,"0p-25p"
10.27825,43.89625,-0.037001044,1.440481359,0,0,0,0,1.066468236,0.281235593,1.297500908,-1.456342236,0.2845574,0,-5.507264137,"0p-25p"
10.27925,43.89625,-0.037001044,-0.746398608,0,1,0,0,-0.108576872,0.281235593,1.297500908,-1.456342236,0.389885961,0,-5.872345924,"0p-25p"
10.27975,43.89625,-0.037001044,-0.746398608,0,1,0,0,-0.148602672,0.281235593,1.297500908,-1.456342236,-0.979385326,0,-6.075194359,"0p-25p"
10.28125,43.89625,-0.037001044,-0.746398608,0,1,-1,0,0.840607953,0.281235593,1.297500908,-1.456342236,0.337221681,0,-6.118955612,"0p-25p"
10.28175,43.89625,-0.037001044,-0.746398608,0,1,0,0,0.521830483,0.281235593,1.297500908,-1.456342236,0.337221681,0,-5.903915882,"0p-25p"
10.28225,43.89625,-0.037001044,-0.746398608,0,1,0,0,0.340284638,0.281235593,1.297500908,-1.456342236,-0.505406804,0,-6.139694214,"0p-25p"
10.28475,43.89625,-0.037001044,-0.746398608,0,1,0,0,-0.504546995,0.281235593,1.297500908,-1.456342236,-1.506028129,0,-5.980834484,"0p-25p"
10.28525,43.89625,-0.037001044,-0.746398608,0,1,-1,0,-0.447367187,0.281235593,1.297500908,-1.456342236,-1.453363849,0,-6.099531651,"0p-25p"
10.29325,43.89625,-0.037001044,-0.746398608,0,1,0,0,0.057244548,1.474001389,1.522612762,-0.772747889,-1.71668525,0,-6.286566257,"0p-25p"
10.31075,43.89625,-0.037001044,-0.746398608,0,1,1,0,1.526765642,1.474001389,1.522612762,-0.772747889,-2.875299416,0,-6.764649391,"0p-25p"
10.31275,43.89625,-0.037001044,-0.746398608,0,1,-1,0,0.072969082,1.474001389,1.522612762,-0.772747889,-2.927963696,0,-6.399160385,"0p-25p"
10.32275,43.89625,-0.037001044,-0.746398608,0,1,0,0,0.340284638,1.474001389,1.522612762,-0.772747889,-2.137999492,0,-6.464149475,"0p-25p"
10.32325,43.89625,-0.037001044,0.853757466,0,0,0,0,0.739113708,1.474001389,1.522612762,-0.772747889,-2.348656613,0,-5.647821426,"0p-25p"
10.32375,43.89625,-0.037001044,0.133687232,0,1,-1,0,0.956397151,1.474001389,1.522612762,-0.772747889,-2.348656613,0,-6.962217808,"0p-25p"
10.25375,43.89575,-0.037001044,-0.746398608,0,1,-1,0,0.960685462,0.281235593,1.297500908,-1.456342236,-0.084092562,0,-5.984373569,"0p-25p"
10.25425,43.89575,-0.037001044,-0.746398608,0,1,-1,0,0.250226398,0.281235593,1.297500908,-1.456342236,-0.084092562,0,-6.000124454,"0p-25p"
10.25525,43.89575,-0.037001044,-0.746398608,0,1,-1,0,-1.22358309,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.725152969,"0p-25p"
10.25575,43.89575,-0.037001044,0.720411126,0,1,0,0,-0.533136899,0.281235593,1.297500908,-1.456342236,-1.084713887,0,-6.743643761,"0p-25p"
10.25925,43.89575,-0.037001044,-0.746398608,0,1,0,0,0.747690766,0.281235593,1.297500908,-1.456342236,0.021235999,0,-6.077685356,"0p-25p"
10.25975,43.89575,36.4927863,-0.746398608,0,0,0,0,-1.09492855,0.281235593,1.297500908,-1.456342236,-1.190042447,0,-7.522427082,"0p-25p"
10.26025,43.89575,-0.037001044,-0.746398608,0,1,0,0,0.600452718,0.281235593,1.297500908,-1.456342236,0.021235999,0,-6.135872841,"0p-25p"
10.26125,43.89575,-0.037001044,-0.746398608,0,1,-1,0,0.008641799,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.94838047,"0p-25p"
10.26425,43.89575,-0.037001044,1.68050477,0,0,0,0,0.876345333,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.622924805,"0p-25p"
10.26475,43.89575,-0.037001044,1.920528181,0,0,0,0,2.14001899,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.878803253,"0p-25p"
10.26525,43.89575,-0.037001044,1.840520378,0,0,0,0,2.237224924,0.281235593,1.297500908,-1.456342236,0.021235999,0,-6.024958134,"0p-25p"
10.26575,43.89575,-0.037001044,1.920528181,0,0,0,0,1.217994595,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.718362808,"0p-25p"
10.26625,43.89575,-0.037001044,1.840520378,0,0,0,0,1.175109739,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.725799561,"0p-25p"
10.26675,43.89575,-0.037001044,1.840520378,0,0,0,0,1.485310369,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.830927372,"0p-25p"
10.26725,43.89575,-0.037001044,1.920528181,0,0,0,0,1.145090471,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.803945541,"0p-25p"
10.26775,43.89575,-0.037001044,1.867189646,0,0,0,0,1.032160221,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.765107632,"0p-25p"
10.26825,43.89575,-0.037001044,1.733843306,0,0,0,0,1.451002354,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.726603508,"0p-25p"
10.26875,43.89575,-0.037001044,1.627166234,0,0,0,0,1.2294306,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.695291996,"0p-25p"
10.26925,43.89575,-0.037001044,-0.746398608,0,1,-1,0,1.451002354,0.281235593,1.297500908,-1.456342236,0.12656456,0,-6.129510403,"0p-25p"
10.27425,43.89575,-0.037001044,1.440481359,0,0,0,0,1.781215829,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.643753529,"0p-25p"
10.27475,43.89575,-0.037001044,1.280465752,0,0,0,0,2.308699684,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.648944378,"0p-25p"
10.27575,43.89575,-0.037001044,1.413812091,0,0,0,0,1.725465386,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.589482307,"0p-25p"
10.27675,43.89575,-0.037001044,-0.746398608,0,1,-1,0,1.499605321,0.281235593,1.297500908,-1.456342236,0.12656456,0,-6.085072517,"0p-25p"
10.27925,43.89575,-0.037001044,-0.746398608,0,1,0,0,0.363156648,0.281235593,1.297500908,-1.456342236,-1.032049606,0,-6.112520218,"0p-25p"
10.28025,43.89575,-0.037001044,-0.746398608,0,1,1,0,-0.251526391,0.281235593,1.297500908,-1.456342236,-0.926721046,0,-5.979626179,"0p-25p"
10.28075,43.89575,-0.037001044,-0.746398608,0,1,-1,0,0.024366224,0.281235593,1.297500908,-1.456342236,-0.979385326,0,-6.238332272,"0p-25p"
10.28425,43.89575,-0.037001044,-0.746398608,0,1,-1,0,-0.770433132,0.281235593,1.297500908,-1.456342236,-1.611356689,0,-5.873903275,"0p-25p"
10.28575,43.89575,-0.037001044,-0.746398608,0,1,0,0,0.734825397,0.281235593,1.297500908,-1.456342236,-1.558692409,0,-6.140343189,"0p-25p"
10.28625,43.89575,-0.037001044,-0.746398608,0,1,0,0,0.32313074,0.281235593,1.297500908,-1.456342236,-1.506028129,0,-6.224114418,"0p-25p"
10.29275,43.89575,-0.037001044,-0.746398608,0,1,0,0,0.456073835,1.474001389,1.522612762,-0.772747889,-1.874678091,0,-6.328155518,"0p-25p"
10.31025,43.89575,-0.037001044,-0.746398608,0,1,1,0,0.115853938,1.474001389,1.522612762,-0.772747889,-2.875299416,0,-6.625063896,"0p-25p"
10.31075,43.89575,-0.037001044,-0.746398608,0,1,0,0,-0.30084404,1.474001389,1.522612762,-0.772747889,-2.875299416,0,-6.400073528,"0p-25p"
10.31425,43.89575,-0.037001044,-0.746398608,0,1,0,0,0.842037536,1.474001389,1.522612762,-0.772747889,-2.980627977,0,-6.63007021,"0p-25p"
10.31475,43.89575,-0.037001044,-0.746398608,0,1,0,0,2.004216947,1.474001389,1.522612762,-0.772747889,-2.980627977,0,-6.913555145,"0p-25p"
10.32225,43.89575,-0.037001044,-0.746398608,0,1,-1,0,-0.247237861,1.474001389,1.522612762,-0.772747889,-2.032670932,0,-6.201908112,"0p-25p"
10.32275,43.89575,-0.037001044,-0.746398608,0,1,0,0,0.211630071,1.474001389,1.522612762,-0.772747889,-2.137999492,0,-6.357338905,"0p-25p"
10.32325,43.89575,-0.037001044,-0.746398608,0,1,0,0,0.523260066,1.474001389,1.522612762,-0.772747889,-2.243328053,0,-6.429750443,"0p-25p"
10.32375,43.89575,-0.037001044,-0.746398608,0,1,0,0,-1.402269988,1.474001389,1.522612762,-0.772747889,-2.348656613,0,-6.010267258,"0p-25p"
10.32425,43.89575,-0.037001044,-0.746398608,0,1,0,0,2.794728047,1.474001389,1.522612762,-0.772747889,-2.348656613,0,-6.951568127,"0p-25p"
10.25525,43.89525,-0.037001044,0.560395519,0,1,0,0,-0.167186153,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-6.479415894,"0p-25p"
10.25925,43.89525,30.1945471,-0.746398608,0,0,0,0,-0.268680289,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-7.138224125,"0p-25p"
10.25975,43.89525,10.8799469,-0.746398608,0,0,0,0,0.83489006,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.488248825,"0p-25p"
10.26175,43.89525,-0.037001044,-0.746398608,0,1,0,0,-1.002011363,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.764915943,"0p-25p"
10.26325,43.89525,-0.037001044,1.440481359,0,0,0,0,1.316629894,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.567749977,"0p-25p"
10.26375,43.89525,-0.037001044,1.840520378,0,0,0,0,2.038524745,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.888247967,"0p-25p"
10.26475,43.89525,-0.037001044,-0.746398608,0,1,-1,0,-1.149249357,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.730142117,"0p-25p"
10.26575,43.89525,-0.037001044,1.787181842,0,0,0,0,1.64255484,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.769328594,"0p-25p"
10.26625,43.89525,-0.037001044,1.787181842,0,0,0,0,2.438783397,0.281235593,1.297500908,-1.456342236,-0.084092562,0,-5.926149845,"0p-25p"
10.26775,43.89525,-0.037001044,1.893858913,0,0,0,0,1.360944114,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.792116165,"0p-25p"
10.26825,43.89525,-0.037001044,1.867189646,0,0,0,0,1.621112412,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.826178074,"0p-25p"
10.26875,43.89525,-0.037001044,1.760512574,0,0,0,0,1.402399605,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.774384022,"0p-25p"
10.26925,43.89525,-0.037001044,1.573827699,0,0,0,0,1.017865269,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.621396542,"0p-25p"
10.26975,43.89525,-0.037001044,-0.746398608,0,1,0,0,0.163027213,0.281235593,1.297500908,-1.456342236,0.021235999,0,-6.093451023,"0p-25p"
10.27175,43.89525,-0.037001044,-0.746398608,0,1,-1,0,0.340284638,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.969488144,"0p-25p"
10.27325,43.89525,-0.037001044,1.707174038,0,0,0,0,1.859838064,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.731580257,"0p-25p"
10.27475,43.89525,-0.037001044,1.653835502,0,0,0,0,2.037095598,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.808956623,"0p-25p"
10.27575,43.89525,-0.037001044,-0.746398608,0,1,-1,0,0.894928814,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.973820686,"0p-25p"
10.27875,43.89525,-0.037001044,1.787181842,0,0,0,0,1.801228675,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.841560364,"0p-25p"
10.28025,43.89525,-0.037001044,-0.746398608,0,1,0,0,-0.468809615,0.281235593,1.297500908,-1.456342236,-1.084713887,0,-6.036856651,"0p-25p"
10.28075,43.89525,-0.037001044,-0.746398608,0,1,-1,0,0.426054349,0.281235593,1.297500908,-1.456342236,-1.032049606,0,-6.092442989,"0p-25p"
10.28125,43.89525,-0.037001044,-0.746398608,0,1,-1,0,1.952755252,0.281235593,1.297500908,-1.456342236,-0.979385326,0,-6.412369251,"0p-25p"
10.28175,43.89525,-0.037001044,-0.746398608,0,1,-1,0,0.711953386,0.281235593,1.297500908,-1.456342236,-0.979385326,0,-6.080954075,"0p-25p"
10.28225,43.89525,-0.037001044,-0.746398608,0,1,0,0,-0.078557495,0.281235593,1.297500908,-1.456342236,-1.137378167,0,-6.049443245,"0p-25p"
10.28325,43.89525,-0.037001044,1.013773073,0,0,0,0,0.330278215,0.281235593,1.297500908,-1.456342236,-1.822013811,0,-5.483316422,"0p-25p"
10.28425,43.89525,-0.037001044,-0.746398608,0,1,0,0,-0.041390533,0.281235593,1.297500908,-1.456342236,-1.71668525,0,-6.291155815,"0p-25p"
10.28525,43.89525,-0.037001044,-0.746398608,0,1,0,0,-0.603896976,0.281235593,1.297500908,-1.456342236,-1.611356689,0,-6.110198021,"0p-25p"
10.28575,43.89525,-0.037001044,-0.746398608,0,1,0,0,0.012215537,0.281235593,1.297500908,-1.456342236,-1.927342371,0,-6.153251171,"0p-25p"
10.28625,43.89525,-0.037001044,-0.746398608,0,1,0,0,0.628327831,0.281235593,1.297500908,-1.456342236,-1.874678091,0,-6.346673489,"0p-25p"
10.28675,43.89525,-0.037001044,-0.746398608,0,1,-1,0,-0.160038677,0.281235593,1.297500908,-1.456342236,-1.927342371,0,-6.182253838,"0p-25p"
10.29325,43.89525,-0.037001044,-0.746398608,0,1,0,0,0.147302788,1.474001389,1.522612762,-0.772747889,-1.874678091,0,-6.417814255,"0p-25p"
10.30975,43.89525,-0.037001044,-0.746398608,0,1,0,0,-0.981998409,1.474001389,1.522612762,-0.772747889,-2.875299416,0,-6.204390049,"0p-25p"
10.31025,43.89525,-0.037001044,-0.746398608,0,1,0,0,-0.368744952,1.474001389,1.522612762,-0.772747889,-2.875299416,0,-6.442815781,"0p-25p"
10.31075,43.89525,-0.037001044,-0.746398608,0,1,1,0,0.663350637,1.474001389,1.522612762,-0.772747889,-2.875299416,0,-6.673311234,"0p-25p"
10.31175,43.89525,-0.037001044,-0.746398608,0,1,0,0,1.821241738,1.474001389,1.522612762,-0.772747889,-2.875299416,0,-6.643484116,"0p-25p"
10.31225,43.89525,-0.037001044,-0.746398608,0,1,0,0,-0.217218484,1.474001389,1.522612762,-0.772747889,-2.927963696,0,-6.489682198,"0p-25p"
10.31275,43.89525,-0.037001044,-0.746398608,0,1,0,0,0.517541954,1.474001389,1.522612762,-0.772747889,-2.927963696,0,-6.471847057,"0p-25p"
10.31375,43.89525,-0.037001044,-0.746398608,0,1,0,0,0.305976841,1.474001389,1.522612762,-0.772747889,-2.927963696,0,-6.592930794,"0p-25p"
10.31425,43.89525,-0.037001044,-0.746398608,0,1,0,0,1.178683477,1.474001389,1.522612762,-0.772747889,-2.927963696,0,-6.638951302,"0p-25p"
10.31475,43.89525,-0.037001044,-0.746398608,0,1,0,0,0.56042681,1.474001389,1.522612762,-0.772747889,-2.980627977,0,-6.447329521,"0p-25p"
10.31525,43.89525,-0.037001044,-0.746398608,0,1,1,0,2.101422882,1.474001389,1.522612762,-0.772747889,-3.033292257,0,-6.7858634,"0p-25p"
10.32025,43.89525,-0.037001044,0.907096001,0,0,0,0,0.274527772,1.474001389,1.522612762,-0.772747889,-1.980006651,0,-5.536840439,"0p-25p"
10.32425,43.89525,-0.037001044,-0.746398608,0,1,1,0,-0.809029513,1.474001389,1.522612762,-0.772747889,-2.348656613,0,-6.424241543,"0p-25p"
10.32475,43.89525,-0.037001044,0.693741858,0,1,0,0,-0.431642762,1.474001389,1.522612762,-0.772747889,-2.348656613,0,-6.965324402,"0p-25p"
10.25425,43.89475,-0.037001044,-0.746398608,0,1,0,0,2.946254188,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-6.44708252,"0p-25p"
10.25675,43.89475,-0.037001044,-0.746398608,0,1,0,0,0.25165598,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-6.10114336,"0p-25p"
10.25925,43.89475,-0.037001044,-0.746398608,0,1,-1,0,1.050743702,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-6.094235897,"0p-25p"
10.26075,43.89475,-0.037001044,1.200457948,0,0,0,0,1.702593594,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.521368504,"0p-25p"
10.26125,43.89475,-0.037001044,-0.746398608,0,1,1,0,1.199411332,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-6.167217731,"0p-25p"
10.26175,43.89475,-0.037001044,-0.746398608,0,1,-1,0,0.406041504,0.281235593,1.297500908,-1.456342236,0.021235999,0,-5.992908478,"0p-25p"
10.26275,43.89475,-0.037001044,1.573827699,0,0,0,0,1.482451204,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.648005486,"0p-25p"
10.26425,43.89475,-0.037001044,-0.746398608,0,1,1,0,-0.547431851,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.836690426,"0p-25p"
10.26575,43.89475,-0.037001044,-0.746398608,0,1,-1,0,-1.052758377,0.281235593,1.297500908,-1.456342236,-0.084092562,0,-5.694106579,"0p-25p"
10.26625,43.89475,-0.037001044,-0.746398608,0,1,-1,0,-1.11279724,0.281235593,1.297500908,-1.456342236,-0.084092562,0,-5.709015369,"0p-25p"
10.26675,43.89475,-0.037001044,-0.746398608,0,1,-1,0,-0.933395605,0.281235593,1.297500908,-1.456342236,-0.084092562,0,-5.915050507,"0p-25p"
10.26725,43.89475,-0.037001044,-0.746398608,0,1,-1,0,-1.151393567,0.281235593,1.297500908,-1.456342236,-0.084092562,0,-5.755975723,"0p-25p"
10.26825,43.89475,-0.037001044,1.68050477,0,0,0,0,1.503893632,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.705051899,"0p-25p"
10.26925,43.89475,-0.037001044,-0.746398608,0,1,0,0,-0.238660912,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-5.917131424,"0p-25p"
10.26975,43.89475,-0.037001044,-0.746398608,0,1,0,0,1.292328519,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-6.075423241,"0p-25p"
10.27025,43.89475,-0.037001044,-0.746398608,0,1,1,0,0.664780002,0.281235593,1.297500908,-1.456342236,-0.031428281,0,-6.113839626,"0p-25p"
10.27225,43.89475,-0.037001044,-0.746398608,0,1,-1,0,1.109353092,0.281235593,1.297500908,-1.456342236,0.12656456,0,-6.028749466,"0p-25p"
10.27375,43.89475,-0.037001044,1.360473556,0,0,0,0,0.907794183,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.478343487,"0p-25p"
10.27425,43.89475,-0.037001044,-0.746398608,0,1,-1,0,1.876991963,0.281235593,1.297500908,-1.456342236,0.12656456,0,-6.090508938,"0p-25p"
10.27475,43.89475,-0.037001044,-0.746398608,0,1,-1,0,2.072832978,0.281235593,1.297500908,-1.456342236,0.12656456,0,-6.44720602,"0p-25p"
10.27525,43.89475,-0.037001044,-0.746398608,0,1,-1,0,-0.262962287,0.281235593,1.297500908,-1.456342236,0.17922884,0,-5.736148357,"0p-25p"
10.27575,43.89475,-0.037001044,-0.746398608,0,1,-1,0,-0.078557495,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.906674385,"0p-25p"
10.27725,43.89475,-0.037001044,-0.746398608,0,1,-1,0,-0.581739757,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.716939926,"0p-25p"
10.27775,43.89475,-0.037001044,-0.746398608,0,1,0,0,-0.275827765,0.281235593,1.297500908,-1.456342236,0.12656456,0,-5.86292696,"0p-25p"
10.27925,43.89475,-0.037001044,-0.746398608,0,1,0,0,0.028654644,0.281235593,1.297500908,-1.456342236,0.073900279,0,-5.943528175,"0p-25p"
10.28225,43.89475,-0.037001044,-0.746398608,0,1,0,0,0.893499231,0.281235593,1.297500908,-1.456342236,0.2845574,0,-6.040444374,"0p-25p"
10.28375,43.89475,-0.037001044,-0.746398608,0,1,0,0,-0.343014104,0.281235593,1.297500908,-1.456342236,-1.874678091,0,-6.159667015,"0p-25p"
10.28425,43.89475,-0.037001044,-0.746398608,0,1,1,0,0.523260066,0.281235593,1.297500908,-1.456342236,-1.506028129,0,-6.327169418,"0p-25p"
