x,y,out003_land_imperviousness_density_change_2024pr,out009_tree_cover_density_2024pr,out010_tree_cover_density_change_2024pr,out011_grassland_2024pr,out012_grassland_change_2024pr,out017_land_use_and_cover_nature_2k_2024pr,out040_plant_phenology_index_total_productivity_2024pr,out057_temperature_avg_absolute_change_2024pr_rcp85,out058_potential_evapotranspiration_relative_change_2024pr_rcp85,out059_precipitation_cum_relative_change_2024pr_rcp85,out065_number_species_cum_all_2024pr,out147_land_use_and_cover_change_2024pr,reconstruction_log_probability,percentile
10.25025,43.86075,-0.037001044,1.093780877,0,0,0,0,0.015789275,-0.313570616,0.525541863,-1.107392306,0.073900279,0,-5.125181675,25p-50p
10.25125,43.86075,-0.037001044,0.907096001,0,0,0,0,-0.443078767,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-5.087200165,25p-50p
10.25175,43.86075,-0.037001044,1.573827699,0,0,0,0,0.510394478,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.537609577,"0p-25p"
10.25225,43.86075,-0.037001044,1.68050477,0,0,0,0,1.285181043,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.739947796,"0p-25p"
10.25275,43.86075,-0.037001044,1.733843306,0,0,0,0,1.176539322,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.712924957,"0p-25p"
10.25325,43.86075,-0.037001044,0.987103805,0,0,0,0,-1.179268734,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-4.971337318,25p-50p
10.25425,43.86075,-0.037001044,1.200457948,0,0,0,0,-0.437360765,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-5.153719425,25p-50p
10.25475,43.86075,-0.037001044,0.720411126,0,0,0,0,-0.534566372,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-4.92408371,25p-50p
10.26175,43.86075,-0.037001044,-0.746398608,0,0,0,0,0.500388055,-0.313570616,0.525541863,-1.107392306,-2.032670932,0,-4.580009937,25p-50p
10.26275,43.86075,-0.037001044,-0.746398608,0,1,-1,0,1.143660889,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-6.133796215,"0p-25p"
10.26375,43.86075,-0.037001044,-0.746398608,0,1,-1,1,-0.23294291,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-9.702895164,"0p-25p"
10.26425,43.86075,-0.037001044,-0.746398608,0,1,-1,1,-1.167832783,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-9.237169266,"0p-25p"
10.26525,43.86075,-0.037001044,-0.746398608,0,0,0,1,-0.77615108,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-8.179655075,"0p-25p"
10.26575,43.86075,-0.037001044,-0.746398608,0,0,0,1,-0.666079995,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-8.153279305,"0p-25p"
10.26775,43.86075,-0.037001044,0.107017965,0,0,0,0,-0.202923533,-0.313570616,0.525541863,-1.107392306,-1.822013811,0,-4.876513004,25p-50p
10.26875,43.86075,-0.037001044,-0.746398608,0,0,0,1,-1.585960125,-0.313570616,0.525541863,-1.107392306,-1.822013811,0,-8.373503685,"0p-25p"
10.26925,43.86075,-0.037001044,-0.746398608,0,0,0,1,-0.464521195,-0.313570616,0.525541863,-1.107392306,-1.76934953,0,-8.483578682,"0p-25p"
10.27025,43.86075,-0.037001044,0.773749662,0,0,0,0,0.837749006,-0.313570616,0.525541863,-1.107392306,-0.874056766,0,-5.250378132,25p-50p
10.27125,43.86075,-0.037001044,-0.746398608,0,0,0,1,-0.50669126,-0.313570616,0.525541863,-1.107392306,-0.874056766,0,-7.967073917,"0p-25p"
10.27375,43.86075,-0.037001044,-0.746398608,0,0,0,1,-1.620982757,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-7.970416069,"0p-25p"
10.27625,43.86075,-0.037001044,-0.746398608,0,0,0,1,-1.500905164,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-7.687563896,"0p-25p"
10.27675,43.86075,-0.037001044,-0.746398608,0,0,0,1,-0.333007573,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-8.128978729,"0p-25p"
10.27725,43.86075,-0.037001044,-0.746398608,0,0,0,1,0.155879737,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-8.113244057,"0p-25p"
10.27775,43.86075,-0.037001044,-0.746398608,0,0,0,1,-0.697528845,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-8.117705345,"0p-25p"
10.27825,43.86075,-0.037001044,-0.746398608,0,0,0,1,-1.59954033,-0.313570616,0.525541863,-1.107392306,-0.136756842,0,-7.928054333,"0p-25p"
10.27975,43.86075,-0.037001044,1.17378868,0,0,0,0,0.824883419,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-5.215909481,25p-50p
10.28125,43.86075,-0.037001044,0.853757466,0,0,0,1,0.504676585,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-9.047913551,"0p-25p"
10.28175,43.86075,-0.037001044,1.120450145,0,0,-1,0,2.674650102,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-5.511916637,"0p-25p"
10.28225,43.86075,-0.037001044,-0.746398608,0,0,0,0,2.726112016,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-4.582128525,25p-50p
10.28275,43.86075,-0.037001044,1.227127216,0,0,0,0,2.923382614,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-5.568049431,"0p-25p"
10.28325,43.86075,-0.037001044,-0.746398608,0,0,0,1,-1.22358309,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-7.849889755,"0p-25p"
10.28475,43.86075,-0.037001044,-0.746398608,0,1,-1,0,1.147949418,-0.313570616,0.525541863,-1.107392306,0.547878802,0,-6.011641026,"0p-25p"
10.31175,43.86075,-0.037001044,-0.746398608,0,1,0,0,-1.058476379,0.776710347,0.672379983,-0.477382448,0.969193044,0,-5.821113586,"0p-25p"
10.31225,43.86075,-0.037001044,-0.746398608,0,1,0,0,-0.671083206,0.776710347,0.672379983,-0.477382448,0.916528764,0,-5.706143379,"0p-25p"
10.31375,43.86075,-0.037001044,-0.746398608,0,1,0,0,-0.68180442,0.776710347,0.672379983,-0.477382448,0.863864483,0,-5.72378397,"0p-25p"
10.31475,43.86075,-0.037001044,-0.746398608,0,1,0,0,-0.770433132,0.776710347,0.672379983,-0.477382448,0.863864483,0,-5.839159012,"0p-25p"
10.31525,43.86075,-0.037001044,-0.746398608,0,1,0,0,-1.127092192,0.776710347,0.672379983,-0.477382448,0.863864483,0,-5.776043415,"0p-25p"
10.31625,43.86075,-0.037001044,-0.746398608,0,1,0,0,-0.145743725,0.776710347,0.672379983,-0.477382448,0.811200203,0,-5.945951939,"0p-25p"
10.31675,43.86075,-0.037001044,0.773749662,0,0,1,0,-0.934825079,0.776710347,0.672379983,-0.477382448,0.811200203,0,-4.829834938,25p-50p
10.31725,43.86075,-0.037001044,1.573827699,0,0,1,0,1.398111076,0.776710347,0.672379983,-0.477382448,0.811200203,0,-5.590871334,"0p-25p"
10.31825,43.86075,-0.037001044,-0.746398608,0,1,0,0,0.997852424,0.776710347,0.672379983,-0.477382448,0.705871643,0,-6.139404774,"0p-25p"
10.31875,43.86075,-0.037001044,-0.746398608,0,0,1,1,-0.967703457,0.776710347,0.672379983,-0.477382448,0.705871643,0,-8.244389534,"0p-25p"
10.32875,43.86075,-0.037001044,-0.746398608,0,0,0,0,1.226571653,0.776710347,0.672379983,-0.477382448,0.073900279,0,-4.529855728,25p-50p
10.34525,43.86075,-0.037001044,-0.746398608,0,0,0,0,1.945607776,0.776710347,0.672379983,-0.477382448,-0.821392485,0,-4.806741714,25p-50p
10.34575,43.86075,-0.037001044,-0.746398608,0,0,0,0,1.772638771,0.776710347,0.672379983,-0.477382448,-0.821392485,0,-4.78344059,25p-50p
10.35475,43.86075,-0.037001044,-0.746398608,0,0,0,0,-0.361597476,1.350625416,0.334002916,0.406344456,-1.611356689,0,-4.613934517,25p-50p
10.35575,43.86075,-0.037001044,-0.746398608,0,0,0,0,-0.095711394,1.350625416,0.334002916,0.406344456,-1.980006651,0,-4.719927311,25p-50p
10.35625,43.86075,-0.037001044,-0.746398608,0,0,-1,0,0.837749006,1.350625416,0.334002916,0.406344456,-1.980006651,0,-4.837555885,25p-50p
10.35675,43.86075,-0.037001044,-0.746398608,0,0,0,0,-0.720400801,1.350625416,0.334002916,0.406344456,-2.032670932,0,-4.521803856,25p-50p
10.35725,43.86075,-0.037001044,-0.746398608,0,0,0,0,-0.082845915,1.350625416,0.334002916,0.406344456,-1.76934953,0,-4.714308262,25p-50p
10.25025,43.86025,-0.037001044,0.747080394,0,1,-1,0,-0.461662139,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-6.575598717,"0p-25p"
10.25125,43.86025,-0.037001044,1.200457948,0,0,0,0,-0.115724348,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-5.326669216,25p-50p
10.25175,43.86025,-0.037001044,1.68050477,0,0,0,0,1.18511638,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-5.780282974,"0p-25p"
10.25225,43.86025,-0.037001044,1.920528181,0,0,0,0,0.894928814,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.8070755,"0p-25p"
10.25275,43.86025,-0.037001044,1.573827699,0,0,0,0,0.447496777,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.516633034,"0p-25p"
10.25325,43.86025,-0.037001044,1.280465752,0,0,0,0,0.707664857,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.445646763,25p-50p
10.25375,43.86025,-0.037001044,0.720411126,0,0,0,0,-0.305847142,-0.313570616,0.525541863,-1.107392306,-1.084713887,0,-5.089058399,25p-50p
10.25425,43.86025,-0.037001044,1.147119412,0,0,0,0,0.498958691,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-5.284630299,25p-50p
10.25475,43.86025,-0.037001044,0.960434537,0,0,0,0,0.263091985,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-5.202573299,25p-50p
10.25525,43.86025,-0.037001044,0.613734055,0,0,0,0,0.237361028,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-5.012160778,25p-50p
10.26325,43.86025,-0.037001044,0.880426733,0,0,0,0,0.864909328,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-5.262662888,25p-50p
10.26375,43.86025,-0.037001044,-0.746398608,0,1,-1,0,0.184469641,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-6.110266685,"0p-25p"
10.26475,43.86025,-0.037001044,-0.746398608,0,0,0,1,-0.830471941,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-7.806898117,"0p-25p"
10.26525,43.86025,-0.037001044,-0.746398608,0,0,0,1,-0.364456532,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-8.107095718,"0p-25p"
10.26575,43.86025,-0.037001044,-0.746398608,0,0,0,1,-1.279333397,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-8.133211136,"0p-25p"
10.26625,43.86025,-0.037001044,-0.746398608,0,0,-1,1,-1.485180712,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-8.045341492,"0p-25p"
10.26875,43.86025,-0.037001044,-0.746398608,0,0,0,1,-0.956267506,-0.313570616,0.525541863,-1.107392306,-0.768728205,0,-8.047729492,"0p-25p"
10.26925,43.86025,-0.037001044,-0.746398608,0,0,0,1,-1.625271243,-0.313570616,0.525541863,-1.107392306,-0.768728205,0,-8.058329582,"0p-25p"
10.26975,43.86025,-0.037001044,0.373710644,0,0,0,1,0.227354606,-0.313570616,0.525541863,-1.107392306,-0.821392485,0,-8.954949379,"0p-25p"
10.27125,43.86025,-0.037001044,-0.746398608,0,0,0,1,-1.566661941,-0.313570616,0.525541863,-1.107392306,-1.76934953,0,-8.226469994,"0p-25p"
10.27425,43.86025,-0.037001044,-0.746398608,0,0,0,1,-1.495187175,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-8.023131371,"0p-25p"
10.27525,43.86025,-0.037001044,-0.746398608,0,0,0,1,0.74054329,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-8.133961678,"0p-25p"
10.27575,43.86025,-0.037001044,-0.746398608,0,0,0,1,-1.619553262,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-7.834441185,"0p-25p"
10.27675,43.86025,-0.037001044,-0.746398608,0,0,0,1,-1.598110834,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-7.827791691,"0p-25p"
10.28025,43.86025,-0.037001044,1.227127216,0,0,0,0,0.537555017,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-5.236343861,25p-50p
10.28125,43.86025,-0.037001044,-0.746398608,0,0,0,1,-0.071410019,-0.313570616,0.525541863,-1.107392306,0.758535923,0,-8.15464592,"0p-25p"
10.28175,43.86025,-0.037001044,1.093780877,0,0,0,0,0.883492809,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-5.44857645,25p-50p
10.28225,43.86025,-0.037001044,1.067111609,0,0,0,1,1.100776033,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-9.033616066,"0p-25p"
10.28275,43.86025,-0.037001044,-0.746398608,0,0,0,1,-1.078489334,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-7.735723019,"0p-25p"
10.28325,43.86025,-0.037001044,-0.746398608,0,0,0,1,-1.622412252,-0.313570616,0.525541863,-1.107392306,0.811200203,0,-7.582749844,"0p-25p"
10.28525,43.86025,-0.037001044,-0.746398608,0,1,-1,0,1.26516798,-0.313570616,0.525541863,-1.107392306,0.547878802,0,-6.025918007,"0p-25p"
10.31325,43.86025,-0.037001044,-0.746398608,0,1,0,0,-0.806170457,0.776710347,0.672379983,-0.477382448,0.916528764,0,-5.896244526,"0p-25p"
10.31375,43.86025,-0.037001044,-0.746398608,0,1,0,0,0.155879737,0.776710347,0.672379983,-0.477382448,0.863864483,0,-5.980407715,"0p-25p"
10.31425,43.86025,-0.037001044,-0.746398608,0,1,0,0,0.563285974,0.776710347,0.672379983,-0.477382448,0.863864483,0,-5.981140614,"0p-25p"
10.31475,43.86025,-0.037001044,1.733843306,0,0,1,0,1.828389214,0.776710347,0.672379983,-0.477382448,0.863864483,0,-5.800934792,"0p-25p"
10.31525,43.86025,-0.037001044,1.760512574,0,0,1,0,1.555355546,0.776710347,0.672379983,-0.477382448,0.863864483,0,-5.682833672,"0p-25p"
10.31575,43.86025,-0.037001044,-0.746398608,0,1,1,0,1.551067017,0.776710347,0.672379983,-0.477382448,0.863864483,0,-6.214609623,"0p-25p"
10.34275,43.86025,-0.037001044,1.120450145,0,0,0,0,2.295833878,0.776710347,0.672379983,-0.477382448,-0.347413963,0,-5.693128109,"0p-25p"
10.34325,43.86025,-0.037001044,1.120450145,0,0,0,0,0.567574285,0.776710347,0.672379983,-0.477382448,-0.821392485,0,-5.525928497,"0p-25p"
10.34375,43.86025,-0.037001044,1.147119412,0,0,0,0,2.158602689,0.776710347,0.672379983,-0.477382448,-0.716063925,0,-5.723510742,"0p-25p"
10.34425,43.86025,-0.037001044,-0.746398608,0,1,0,0,0.403182339,0.776710347,0.672379983,-0.477382448,-0.821392485,0,-6.231815815,"0p-25p"
10.35475,43.86025,-0.037001044,0.66707259,0,0,0,0,-0.693240425,1.350625416,0.334002916,0.406344456,-1.980006651,0,-5.271466732,25p-50p
10.35525,43.86025,-0.037001044,-0.746398608,0,0,0,0,0.061533077,1.350625416,0.334002916,0.406344456,-1.980006651,0,-4.720074177,25p-50p
10.35625,43.86025,-0.037001044,0.933765269,0,0,0,0,0.889210702,1.350625416,0.334002916,0.406344456,-1.980006651,0,-5.745079994,"0p-25p"
10.35675,43.86025,-0.037001044,-0.746398608,0,0,0,0,-0.188628581,1.350625416,0.334002916,0.406344456,-1.980006651,0,-4.664874077,25p-50p
10.24325,43.85975,-0.037001044,-0.746398608,0,0,0,0,1.122218461,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-4.536774158,25p-50p
10.24475,43.85975,-0.037001044,0.000340893026207159,0,0,0,0,-1.210717639,-0.313570616,0.525541863,-1.107392306,-1.506028129,0,-4.603414536,25p-50p
10.24675,43.85975,-0.037001044,0.987103805,0,0,0,0,0.749120349,-0.313570616,0.525541863,-1.107392306,-1.558692409,0,-5.390348434,25p-50p
10.24825,43.85975,-0.037001044,0.693741858,0,0,0,0,-1.023453791,-0.313570616,0.525541863,-1.107392306,-1.558692409,0,-4.966736794,25p-50p
10.24875,43.85975,-0.037001044,0.560395519,0,0,0,0,0.900646707,-0.313570616,0.525541863,-1.107392306,0.021235999,0,-5.047712803,25p-50p
10.24975,43.85975,-0.037001044,0.640403322,0,0,0,0,-1.117800452,-0.313570616,0.525541863,-1.107392306,0.073900279,0,-4.698935509,25p-50p
10.25075,43.85975,-0.037001044,1.440481359,0,0,0,0,0.561856392,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-5.516999722,"0p-25p"
10.25125,43.85975,-0.037001044,1.840520378,0,0,0,0,2.454507931,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-6.119466305,"0p-25p"
10.25175,43.85975,-0.037001044,1.440481359,0,0,0,0,1.007858846,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.533638,"0p-25p"
10.25225,43.85975,-0.037001044,1.707174038,0,0,0,0,0.143014259,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.484229088,"0p-25p"
10.25275,43.85975,-0.037001044,1.440481359,0,0,0,0,0.25165598,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.44630146,25p-50p
10.25325,43.85975,-0.037001044,1.360473556,0,0,0,0,-0.288693244,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-5.28812933,25p-50p
10.25375,43.85975,-0.037001044,0.960434537,0,0,0,0,-1.24288128,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-4.918635845,25p-50p
10.25425,43.85975,-0.037001044,1.147119412,0,0,0,0,-0.703246848,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-5.101161003,25p-50p
10.25475,43.85975,-0.037001044,1.040442341,0,0,0,0,0.205912178,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-5.251629353,25p-50p
10.25525,43.85975,-0.037001044,0.960434537,0,0,0,0,1.219424178,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-5.382061958,25p-50p
10.26375,43.85975,-0.037001044,-0.746398608,0,1,-1,0,-0.42163634,-0.313570616,0.525541863,-1.107392306,-0.768728205,0,-5.958181858,"0p-25p"
10.26425,43.85975,-0.037001044,-0.746398608,0,1,-1,0,-1.16640331,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-5.668211937,"0p-25p"
10.26775,43.85975,-0.037001044,-0.746398608,0,0,0,1,-0.104288343,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-8.671041489,"0p-25p"
10.27175,43.85975,-0.037001044,0.613734055,0,1,0,1,-1.227871592,-0.313570616,0.525541863,-1.107392306,-0.084092562,0,-10.66909981,"0p-25p"
10.27225,43.85975,-0.037001044,0.400379911,0,0,0,1,0.072969082,-0.313570616,0.525541863,-1.107392306,-0.874056766,0,-8.855278969,"0p-25p"
10.27275,43.85975,-0.037001044,0.66707259,0,0,-1,1,2.037095598,-0.313570616,0.525541863,-1.107392306,-0.874056766,0,-9.449020386,"0p-25p"
10.27525,43.85975,-0.037001044,-0.746398608,0,0,0,1,-1.531639305,-0.313570616,0.525541863,-1.107392306,-0.031428281,0,-8.053574562,"0p-25p"
10.27625,43.85975,-0.037001044,-0.746398608,0,0,0,1,-1.459449796,-0.313570616,0.525541863,-1.107392306,-0.031428281,0,-8.331480026,"0p-25p"
10.27925,43.85975,-0.037001044,-0.746398608,0,0,0,1,-1.569520929,-0.313570616,0.525541863,-1.107392306,-0.031428281,0,-8.092387199,"0p-25p"
10.28025,43.85975,-0.037001044,0.933765269,0,0,0,0,0.589016713,-0.313570616,0.525541863,-1.107392306,0.863864483,0,-5.038397789,25p-50p
10.28175,43.85975,-0.037001044,-0.746398608,0,0,0,1,6.47402660743783e-05,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-8.257759094,"0p-25p"
10.28225,43.85975,-0.037001044,-0.746398608,0,0,0,1,-1.553796483,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-7.942656517,"0p-25p"
10.28275,43.85975,-0.037001044,-0.746398608,0,0,0,1,-1.079204071,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-8.205448151,"0p-25p"
10.28325,43.85975,-0.037001044,-0.746398608,0,0,0,1,-1.486610212,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-8.097622871,"0p-25p"
10.28375,43.85975,-0.037001044,-0.746398608,0,0,0,1,-0.188628581,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-8.163628578,"0p-25p"
10.28425,43.85975,-0.037001044,-0.746398608,0,0,0,1,-0.185769634,-0.313570616,0.525541863,-1.107392306,0.389885961,0,-7.972443104,"0p-25p"
10.28475,43.85975,-0.037001044,-0.746398608,0,1,-1,0,1.177968904,-0.313570616,0.525541863,-1.107392306,0.547878802,0,-6.091965675,"0p-25p"
10.28525,43.85975,-0.037001044,-0.746398608,0,1,-1,0,0.924948082,-0.313570616,0.525541863,-1.107392306,0.547878802,0,-5.993992329,"0p-25p"
10.34225,43.85975,-0.037001044,1.253796484,0,0,1,0,1.979915573,0.776710347,0.672379983,-0.477382448,-0.347413963,0,-5.759944916,"0p-25p"
10.34275,43.85975,-0.037001044,1.360473556,0,0,1,0,2.215782497,0.776710347,0.672379983,-0.477382448,-0.347413963,0,-5.88430357,"0p-25p"
10.34325,43.85975,-0.037001044,1.147119412,0,0,1,0,2.611752401,0.776710347,0.672379983,-0.477382448,-0.347413963,0,-5.867620468,"0p-25p"
10.34375,43.85975,-0.037001044,1.493819895,0,0,1,0,1.395252129,0.776710347,0.672379983,-0.477382448,-0.347413963,0,-5.760239124,"0p-25p"
10.34425,43.85975,-0.037001044,-0.746398608,0,1,0,0,1.965620621,0.776710347,0.672379983,-0.477382448,-0.821392485,0,-6.401060104,"0p-25p"
10.34475,43.85975,-0.037001044,-0.746398608,0,1,0,0,-1.380827588,0.776710347,0.672379983,-0.477382448,-0.716063925,0,-5.848130226,"0p-25p"
10.34525,43.85975,-0.037001044,-0.746398608,0,0,1,1,-0.124301297,0.776710347,0.672379983,-0.477382448,-0.716063925,0,-8.335836411,"0p-25p"
10.35425,43.85975,-0.037001044,0.640403322,0,1,-1,0,3.000575266,1.350625416,0.334002916,0.406344456,-1.980006651,0,-7.564946175,"0p-25p"
10.35475,43.85975,-0.037001044,0.907096001,0,0,-1,0,3.292192197,1.350625416,0.334002916,0.406344456,-1.611356689,0,-6.064806461,"0p-25p"
10.35575,43.85975,-0.037001044,-0.746398608,0,0,0,0,-0.514553527,1.350625416,0.334002916,0.406344456,-1.980006651,0,-4.608705521,25p-50p
10.35675,43.85975,-0.037001044,-0.746398608,0,0,0,0,-0.06712149,1.350625416,0.334002916,0.406344456,-1.980006651,0,-4.666454315,25p-50p
10.24625,43.85925,-0.037001044,0.560395519,0,0,0,0,1.05932076,-0.313570616,0.525541863,-1.107392306,-1.506028129,0,-5.286092281,25p-50p
10.24825,43.85925,-0.037001044,1.040442341,0,0,0,0,-0.235801965,-0.313570616,0.525541863,-1.107392306,0.021235999,0,-5.040825367,25p-50p
10.24925,43.85925,-0.037001044,0.827088198,0,0,0,0,0.563285974,-0.313570616,0.525541863,-1.107392306,0.021235999,0,-5.111672878,25p-50p
10.25025,43.85925,-0.037001044,1.30713502,0,0,0,0,-0.763285656,-0.313570616,0.525541863,-1.107392306,-0.663399645,0,-5.227325439,25p-50p
10.25075,43.85925,-0.037001044,1.600496967,0,0,0,0,-0.670368415,-0.313570616,0.525541863,-1.107392306,-0.663399645,0,-5.330979824,25p-50p
10.25125,43.85925,-0.037001044,1.81385111,0,0,0,0,0.581869237,-0.313570616,0.525541863,-1.107392306,-0.663399645,0,-5.716902733,"0p-25p"
10.25175,43.85925,-0.037001044,1.600496967,0,0,0,0,1.320918423,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.705492973,"0p-25p"
10.25225,43.85925,-0.037001044,1.520489163,0,0,0,0,0.088693507,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.463580608,25p-50p
10.25275,43.85925,-0.037001044,1.867189646,0,0,0,0,1.239437023,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.76829958,"0p-25p"
10.25325,43.85925,-0.037001044,1.760512574,0,0,0,0,0.832030895,-0.313570616,0.525541863,-1.107392306,-0.610735364,0,-5.687310696,"0p-25p"
10.25375,43.85925,-0.037001044,1.280465752,0,0,0,0,0.351720643,-0.313570616,0.525541863,-1.107392306,-0.505406804,0,-5.351923943,25p-50p
10.25475,43.85925,-0.037001044,0.987103805,0,0,0,0,0.090122981,-0.313570616,0.525541863,-1.107392306,-0.558071084,0,-5.175656319,25p-50p
10.26425,43.85925,-0.037001044,-0.746398608,0,1,-1,0,-0.316568356,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-6.000048161,"0p-25p"
10.26475,43.85925,-0.037001044,-0.746398608,0,1,-1,0,0.548991023,-0.313570616,0.525541863,-1.107392306,-0.716063925,0,-6.159998417,"0p-25p"
10.26875,43.85925,-0.037001044,-0.746398608,0,1,-1,0,-0.1300193,-0.313570616,0.525541863,-1.107392306,-0.768728205,0,-5.97736454,"0p-25p"
10.27275,43.85925,-0.037001044,-0.746398608,0,0,0,1,-0.586028286,-0.313570616,0.525541863,-1.107392306,-0.874056766,0,-8.24051857,"0p-25p"
10.27325,43.85925,-0.037001044,-0.746398608,0,0,0,1,0.321701157,-0.313570616,0.525541863,-1.107392306,-0.874056766,0,-8.234284401,"0p-25p"
10.27475,43.85925,-0.037001044,-0.746398608,0,0,0,1,-1.582386387,-0.313570616,0.525541863,-1.107392306,-0.979385326,0,-7.745157719,"0p-25p"
10.27575,43.85925,-0.037001044,-0.746398608,0,0,0,1,-1.432289392,-0.313570616,0.525541863,-1.107392306,-0.979385326,0,-8.113815308,"0p-25p"
10.27975,43.85925,-0.037001044,0.613734055,0,0,0,1,0.155879737,-0.313570616,0.525541863,-1.107392306,-0.031428281,0,-8.708436012,"0p-25p"
10.28025,43.85925,-0.037001044,0.587064787,0,0,0,0,0.121571831,-0.313570616,0.525541863,-1.107392306,0.495214522,0,-4.835659504,25p-50p
10.28225,43.85925,-0.037001044,-0.746398608,0,0,0,1,0.225925023,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-8.341186523,"0p-25p"
10.28275,43.85925,-0.037001044,-0.746398608,0,0,0,1,-0.410200334,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-8.343658447,"0p-25p"
10.28325,43.85925,-0.037001044,-0.746398608,0,0,0,1,-1.498046176,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-8.116753578,"0p-25p"
10.28425,43.85925,-0.037001044,-0.746398608,0,0,0,1,-0.82761294,-0.313570616,0.525541863,-1.107392306,-1.032049606,0,-8.245463371,"0p-25p"
10.28475,43.85925,-0.037001044,-0.746398608,0,1,0,0,-0.177192576,-0.313570616,0.525541863,-1.107392306,0.495214522,0,-5.755512714,"0p-25p"
10.28575,43.85925,-0.037001044,-0.746398608,0,1,-1,0,0.667638948,-0.313570616,0.525541863,-1.107392306,0.547878802,0,-5.887451172,"0p-25p"
10.32975,43.85925,-0.037001044,-0.746398608,0,0,0,0,1.51675922,0.776710347,0.672379983,-0.477382448,0.17922884,0,-4.578489304,25p-50p
10.34175,43.85925,-0.037001044,-0.746398608,0,0,1,0,2.454507931,0.776710347,0.672379983,-0.477382448,-0.189421122,0,-4.861683369,25p-50p
